39, 39
-39, 0
70, 70
-379, 91
9, 0
79, 79
21, 0
-24, 76
33, 9
86, 95
88, 83
-83, 0
-88, 12
-12, 0
8, 8
-239, 69
-92, 77
57, 34
27, 61
79, 40
417, 57
912, 69
-91, 78
-758, 20
-26, 94
23, 17
-17, 0
2, 2
-6, 96
-239, 57
43, 0
-746, 54
-36, 18
82, 0
23, 23
77, 0
-664, 36
744, 80
-80, 0
-86, 14
-51, 63
405, 68
186, 54
-54, 0
-97, 3
-48, 55
-10, 45
-19, 26
52, 78
-487, 91
47, 38
862, 0
-165, 35
66, 1
-1, 0
49, 49
-49, 0
-490, 10
-10, 0
903, 3
97, 0
67, 67
-67, 0
64, 64
-64, 0
4, 4
9, 13
84, 97
-97, 0
-99, 1
-1, 0
29, 29
-93, 36
95, 31
398, 29
-729, 0
-84, 16
-14, 2
-63, 39
861, 0
46, 46
949, 95
-26, 69
-169, 0
920, 20
4, 24
76, 0
-91, 9
91, 0
-32, 68
83, 51
-97, 54
-54, 0
-96, 4
43, 47
-850, 97
-97, 0
-11, 89
11, 0
190, 90
57, 47
-47, 0
-82, 18
82, 0
-92, 8
-308, 0
-3, 97
-41, 56
89, 45
-545, 0
-62, 38
7, 45
74, 19
81, 0
-40, 60
40, 0
32, 32
-799, 33
71, 4
-56, 48
2, 50
78, 28
47, 75
-75, 0
-90, 10
-10, 0
-62, 38
62, 0
-10, 90
-42, 48
-448, 0
97, 97
-674, 23
53, 76
88, 64
468, 32
68, 0
-95, 5
14, 19
81, 0
-72, 28
72, 0
33, 33
-33, 0
56, 56
50, 6
21, 27
73, 0
-92, 8
-47, 61
-52, 9
-9, 0
26, 26
-826, 0
26, 26
-26, 0
-85, 15
43, 58
-58, 0
-74, 26
-25, 1
823, 24
74, 98
12, 10
90, 0
-6, 94
18, 12
88, 0
4, 4
-4, 0
-74, 26
146, 72
-15, 57
-24, 33
98, 31
69, 0
-55, 45
97, 42
-42, 0
67, 67
-771, 96
-96, 0
90, 90
10, 0
12, 12
-28, 84
75, 59
-26, 33
288, 21
179, 0
54, 54
46, 0
77, 77
-77, 0
4, 4
-58, 46
30, 76
-12, 64
36, 0
-78, 22
-92, 30
26, 56
16, 72
-72, 0
98, 98
-50, 48
-51, 97
77, 74
-57, 17
27, 44
49, 93
7, 0
85, 85
15, 0
-803, 97
-43, 54
-54, 0
20, 20
-20, 0
-22, 78
-743, 35
649, 84
42, 26
-126, 0
65, 65
-65, 0
74, 74
-13, 61
-186, 75
82, 57
9, 66
-66, 0
88, 88
-86, 2
98, 0
89, 89
124, 13
53, 66
-31, 35
98, 33
-42, 91
609, 0
26, 26
52, 78
38, 16
51, 67
152, 19
81, 0
14, 14
285, 99
8, 7
-71, 36
9, 45
27, 72
-665, 7
44, 51
32, 83
33, 16
-890, 26
-26, 0
-43, 57
-57, 0
-48, 52
-10, 42
-70, 72
128, 0
188, 88
12, 0
87, 87
13, 0
-38, 62
67, 29
87, 16
-188, 28
-18, 10
-10, 0
-79, 21
-21, 0
-80, 20
80, 0
-64, 36
37, 73
627, 0
35, 35
7, 42
58, 0
63, 63
64, 27
973, 0
30, 30
39, 69
531, 0
-20, 80
360, 40
-40, 0
-13, 87
-22, 65
35, 0
-88, 12
88, 0
457, 57
69, 26
-26, 0
574, 74
-39, 35
16, 51
92, 43
496, 39
-39, 0
26, 26
347, 73
27, 0
74, 74
26, 0
-95, 5
-7, 98
40, 38
764, 2
59, 61
803, 64
92, 56
-438, 18
-18, 0
-10, 90
-20, 70
-86, 84
-84, 0
-13, 87
470, 57
-67, 90
-890, 0
846, 46
52, 98
35, 33
-14, 19
-19, 0
75, 75
458, 33
-524, 9
91, 0
9, 9
-9, 0
982, 82
-30, 52
-152, 0
-460, 40
-562, 78
-478, 0
13, 13
-918, 95
-590, 5
-705, 0
663, 63
37, 0
-55, 45
-45, 0
-610, 90
-90, 0
598, 98
-98, 0
-78, 22
-64, 58
-617, 41
-94, 47
-47, 0
-2, 98
102, 0
-56, 44
90, 34
5, 39
88, 27
68, 95
44, 39
45, 84
12, 96
324, 20
-75, 45
-874, 71
-49, 22
-92, 30
30, 60
40, 0
26, 26
22, 48
524, 72
98, 70
52, 22
-17, 5
42, 47
-47, 0
1, 1
99, 0
-15, 85
215, 0
-67, 33
67, 0
-65, 35
-573, 62
-51, 11
5, 16
297, 13
-32, 81
-33, 48
35, 83
22, 5
-61, 44
83, 27
-27, 0
81, 81
19, 0
95, 95
-87, 8
-8, 0
60, 60
840, 0
78, 78
-21, 57
432, 89
-67, 22
-97, 25
-4, 21
63, 84
16, 0
-21, 79
21, 0
956, 56
-56, 0
17, 17
83, 0
5, 5
80, 85
-23, 62
38, 0
-112, 88
34, 22
16, 38
-275, 63
-84, 79
-79, 0
-443, 57
43, 0
-29, 71
759, 30
31, 61
26, 87
-78, 9
-9, 0
4, 4
34, 38
62, 0
23, 23
-93, 30
-193, 37
-4, 33
-29, 4
49, 53
-27, 26
74, 0
-403, 97
-305, 92
941, 33
-41, 92
96, 88
-50, 38
62, 0
-52, 48
-62, 86
47, 33
-15, 18
64, 82
24, 6
-6, 0
-89, 11
189, 0
-22, 78
20, 98
-998, 0
-29, 71
134, 5
-605, 0
83, 83
-80, 3
75, 78
-78, 0
-38, 62
-21, 41
-64, 77
-892, 85
415, 0
74, 74
-55, 19
-60, 59
-20, 39
47, 86
-786, 0
-49, 51
45, 96
41, 37
-37, 0
16, 16
56, 72
-46, 26
12, 38
-38, 0
474, 74
97, 71
21, 92
66, 58
2, 60
-160, 0
76, 76
24, 0
42, 42
-77, 65
35, 0
1, 1
-20, 81
34, 15
59, 74
-74, 0
46, 46
-30, 16
84, 0
86, 86
14, 0
47, 47
73, 20
-720, 0
-40, 60
-13, 47
78, 25
75, 0
-38, 62
70, 32
-32, 0
74, 74
579, 53
94, 47
95, 42
58, 0
-12, 88
-88, 0
977, 77
-53, 24
76, 0
959, 59
60, 19
-819, 0
22, 22
-20, 2
62, 64
36, 0
-3, 97
-16, 81
-481, 0
-33, 67
-67, 0
3, 3
97, 0
35, 35
-235, 0
-99, 1
-3, 98
-924, 74
-74, 0
-344, 56
18, 74
-74, 0
10, 10
39, 49
441, 90
-96, 94
-94, 0
520, 20
-14, 6
-36, 70
30, 0
-25, 75
-75, 0
-21, 79
-79, 0
-28, 72
76, 48
52, 0
26, 26
38, 64
44, 8
22, 30
-6, 24
49, 73
-32, 41
-41, 0
-765, 35
-235, 0
92, 92
-92, 0
70, 70
10, 80
20, 0
867, 67
83, 50
-99, 51
49, 0
-86, 14
-68, 46
-68, 78
-19, 59
-664, 95
-3, 92
1, 93
7, 0
-42, 58
975, 33
63, 96
-982, 14
86, 0
48, 48
-48, 0
922, 22
378, 0
785, 85
-288, 97
140, 37
-37, 0
97, 97
66, 63
697, 60
40, 0
-73, 27
-923, 4
-4, 0
509, 9
35, 44
-44, 0
-96, 4
96, 0
-88, 12
88, 0
96, 96
-56, 40
96, 36
-72, 64
827, 91
9, 0
-131, 69
-1, 68
32, 0
-22, 78
-78, 0
6, 6
-6, 0
-57, 43
57, 0
-31, 69
31, 0
88, 88
56, 44
-84, 60
-22, 38
-92, 46
-63, 83
-90, 93
-93, 0
-93, 7
-90, 17
592, 9
-6, 3
1, 4
96, 0
44, 44
-44, 0
94, 94
6, 0
-72, 28
38, 66
3, 69
-69, 0
16, 16
95, 11
-82, 29
61, 90
-90, 0
187, 87
13, 0
95, 95
-70, 25
-25, 0
96, 96
-46, 50
-95, 55
-23, 32
-81, 51
49, 0
-85, 15
19, 34
21, 55
-26, 29
88, 17
83, 0
-26, 74
-74, 0
-51, 49
79, 28
-588, 40
94, 34
-43, 91
661, 52
449, 1
-42, 59
34, 93
85, 78
22, 0
-38, 62
-96, 66
22, 88
-74, 14
-29, 85
-21, 64
424, 88
26, 14
4, 18
8, 26
-983, 43
-69, 74
-968, 6
63, 69
-347, 22
-4, 18
-18, 0
5, 5
695, 0
-29, 71
-171, 0
40, 40
60, 0
92, 92
14, 6
-6, 0
31, 31
-614, 17
20, 37
-960, 77
842, 19
36, 55
845, 0
26, 26
-32, 94
6, 0
-26, 74
-712, 62
60, 22
637, 59
-54, 5
-5, 0
584, 84
-84, 0
-83, 17
883, 0
63, 63
91, 54
-74, 80
871, 51
11, 62
75, 37
-612, 25
-225, 0
-246, 54
30, 84
-59, 25
-25, 0
-55, 45
-48, 97
-97, 0
61, 61
-61, 0
-49, 51
80, 31
-31, 0
14, 14
-14, 0
8, 8
92, 0
-436, 64
-18, 46
-961, 85
15, 0
-23, 77
47, 24
288, 12
-12, 0
84, 84
7, 91
-91, 0
63, 63
42, 5
-5, 0
-65, 35
65, 0
93, 93
-45, 48
-72, 76
-76, 0
-56, 44
-44, 0
-188, 12
-22, 90
-90, 0
84, 84
19, 3
-80, 23
-23, 0
-24, 76
-951, 25
74, 99
1, 0
87, 87
13, 0
32, 32
84, 16
84, 0
22, 22
178, 0
-207, 93
-93, 0
93, 93
-93, 0
5, 5
-7, 98
-98, 0
-11, 89
-822, 67
-867, 0
-73, 27
-227, 0
-503, 97
103, 0
312, 12
66, 78
-78, 0
627, 27
33, 60
-77, 83
-48, 35
-35, 0
-77, 23
277, 0
73, 73
47, 20
-20, 0
-10, 90
-63, 27
65, 92
8, 0
80, 80
82, 62
-534, 28
89, 17
-17, 0
-78, 22
-76, 46
9, 55
45, 0
-174, 26
274, 0
-40, 60
47, 7
-67, 40
-575, 65
-11, 54
12, 66
912, 78
52, 30
23, 53
47, 0
-48, 52
20, 72
1, 73
-65, 8
-48, 60
31, 91
-91, 0
-50, 50
12, 62
32, 94
-694, 0
-53, 47
-47, 0
-22, 78
-78, 0
86, 86
-86, 0
53, 53
981, 34
-15, 19
23, 42
58, 0
-54, 46
54, 0
-85, 15
-415, 0
38, 38
62, 0
44, 44
25, 69
-69, 0
-465, 35
58, 93
-27, 66
84, 50
-26, 24
-24, 0
28, 28
-28, 0
82, 82
-49, 33
-10, 23
59, 82
67, 49
22, 71
-72, 99
-76, 23
72, 95
-95, 0
-33, 67
-79, 88
34, 22
56, 78
22, 0
-17, 83
-83, 0
-83, 17
236, 53
47, 0
-7, 93
725, 18
-20, 98
-98, 0
36, 36
-24, 12
88, 0
57, 57
43, 0
-570, 30
926, 56
844, 0
-102, 98
-28, 70
30, 0
-924, 76
1, 77
24, 1
-40, 61
939, 0
-69, 31
-531, 0
831, 31
17, 48
24, 72
28, 0
-43, 57
582, 39
35, 74
-87, 87
-83, 4
38, 42
-979, 63
-27, 36
-36, 0
-75, 25
875, 0
-92, 8
-8, 0
81, 81
20, 1
99, 0
-12, 88
-2, 86
-59, 27
-29, 98
64, 62
-87, 75
28, 3
-66, 37
-36, 1
46, 47
29, 76
99, 75
-222, 53
-698, 55
-55, 0
19, 19
-33, 86
-86, 0
93, 93
-93, 0
-699, 1
99, 0
-56, 44
-271, 73
-73, 0
27, 27
-27, 0
53, 53
-12, 41
19, 60
40, 0
-62, 38
-99, 39
72, 11
108, 19
-549, 70
67, 37
13, 50
89, 39
201, 40
77, 17
96, 13
46, 59
-35, 24
-877, 47
653, 0
-5, 95
-95, 0
-24, 76
663, 39
96, 35
-60, 75
498, 73
927, 0
22, 22
-822, 0
40, 40
660, 0
-19, 81
35, 16
584, 0
-320, 80
-84, 96
-42, 54
-54, 0
-35, 65
16, 81
-81, 0
-85, 15
-1, 14
19, 33
84, 17
36, 53
-555, 98
19, 17
14, 31
-69, 62
-962, 0
19, 19
70, 89
11, 0
-10, 90
45, 35
-84, 51
27, 78
-9, 69
996, 65
59, 24
76, 0
-357, 43
57, 0
84, 84
80, 64
36, 0
-83, 17
302, 19
-56, 63
-387, 76
24, 0
9, 9
-593, 16
-16, 0
13, 13
-13, 0
74, 74
-74, 0
-7, 93
15, 8
-23, 85
-85, 0
87, 87
21, 8
-86, 22
-22, 0
-484, 16
-29, 87
129, 16
284, 0
243, 43
-43, 0
204, 4
-104, 0
-578, 22
96, 18
309, 27
73, 0
-62, 38
2, 40
31, 71
-71, 0
38, 38
-38, 0
-57, 43
-25, 18
-17, 1
-47, 54
-21, 33
-33, 0
-93, 7
-807, 0
-36, 64
26, 90
749, 39
-39, 0
95, 95
-990, 5
-78, 27
78, 5
95, 0
-40, 60
-91, 69
-69, 0
-63, 37
-37, 0
-69, 31
74, 5
95, 0
-89, 11
-18, 93
37, 30
270, 0
44, 44
-91, 53
68, 21
-31, 90
-49, 41
62, 3
97, 0
62, 62
7, 69
-71, 98
-98, 0
-77, 23
14, 37
-37, 0
-19, 81
-788, 93
7, 0
92, 92
20, 12
-550, 62
38, 0
-171, 29
97, 26
74, 0
512, 12
35, 47
71, 18
-18, 0
2, 2
-97, 5
35, 40
-97, 43
-134, 9
-9, 0
-97, 3
97, 0
91, 91
-99, 92
80, 72
50, 22
-32, 90
-190, 0
-836, 64
89, 53
-39, 14
-2, 12
87, 99
1, 0
-76, 24
-84, 40
54, 94
6, 0
48, 48
-56, 92
8, 0
-805, 95
22, 17
-17, 0
85, 85
-60, 25
80, 5
95, 0
-5, 95
12, 7
-7, 0
-512, 88
-66, 22
-73, 49
314, 63
-63, 0
69, 69
924, 93
-63, 30
-130, 0
-33, 67
688, 55
83, 38
-12, 26
280, 6
-83, 23
46, 69
-93, 76
-237, 39
661, 0
36, 36
43, 79
898, 77
23, 0
-25, 75
297, 72
-899, 73
-973, 0
513, 13
30, 43
57, 0
563, 63
-67, 96
413, 9
91, 0
-31, 69
70, 39
561, 0
3, 3
53, 56
44, 0
-29, 71
29, 0
21, 21
179, 0
62, 62
38, 0
44, 44
-43, 1
899, 0
-91, 9
-9, 0
-49, 51
49, 0
10, 10
13, 23
477, 0
-35, 65
620, 85
-85, 0
-212, 88
-1, 87
-87, 0
-45, 55
-235, 20
21, 41
-24, 17
83, 0
34, 34
45, 79
40, 19
81, 0
21, 21
-183, 38
-38, 0
-52, 48
746, 94
-56, 38
621, 59
41, 0
32, 32
-31, 1
-1, 0
44, 44
568, 12
-94, 18
334, 52
48, 0
-82, 18
782, 0
-922, 78
22, 0
472, 72
-4, 68
25, 93
1, 94
6, 0
356, 56
-7, 49
61, 10
8, 18
-31, 87
75, 62
442, 4
-64, 40
202, 42
58, 0
-76, 24
44, 68
32, 0
-13, 87
-221, 66
-79, 87
25, 12
-970, 42
-21, 21
79, 0
11, 11
10, 21
-21, 0
27, 27
-44, 83
-107, 76
45, 21
92, 13
40, 53
41, 94
806, 0
-86, 14
62, 76
24, 0
97, 97
3, 0
-201, 99
1, 0
-46, 54
-54, 0
-36, 64
-564, 0
-55, 45
-45, 0
78, 78
1, 79
-83, 96
4, 0
-28, 72
21, 93
-51, 42
-80, 62
3, 65
-65, 0
-81, 19
51, 70
27, 97
-497, 0
-81, 19
-70, 49
51, 0
9, 9
-65, 44
55, 99
1, 0
4, 4
-9, 95
-50, 45
67, 12
88, 0
403, 3
-3, 0
-196, 4
72, 76
94, 70
-70, 0
785, 85
15, 0
-30, 70
-52, 18
-18, 0
924, 24
676, 0
-44, 56
-685, 71
-6, 65
49, 14
-14, 0
-93, 7
-7, 0
-9, 91
-34, 57
44, 1
-79, 22
-679, 43
-72, 71
-50, 21
-21, 0
15, 15
-44, 71
29, 0
-31, 69
91, 60
-160, 0
-54, 46
70, 16
-16, 0
-55, 45
-45, 0
27, 27
-21, 6
-54, 52
-86, 66
-66, 0
83, 83
-83, 0
6, 6
-6, 0
9, 9
91, 0
92, 92
-92, 0
-71, 29
57, 86
-53, 33
34, 67
33, 0
37, 37
-57, 80
-80, 0
20, 20
-20, 0
-15, 85
-97, 88
97, 85
-85, 0
13, 13
-70, 43
-29, 14
-24, 90
8, 98
56, 54
-54, 0
-45, 55
-87, 68
-86, 82
-82, 0
66, 66
-66, 0
60, 60
-60, 0
29, 29
-19, 10
11, 21
79, 0
-63, 37
19, 56
-51, 5
95, 0
-63, 37
15, 52
-37, 15
-46, 69
-43, 26
-46, 80
-37, 43
6, 49
-20, 29
6, 35
12, 47
17, 64
29, 93
40, 33
2, 35
-22, 13
28, 41
21, 62
31, 93
-6, 87
45, 32
15, 47
-28, 19
-32, 87
-20, 67
14, 81
17, 98
-23, 75
-23, 52
48, 0
33, 33
-37, 96
-41, 55
-50, 5
-30, 75
35, 10
28, 38
-35, 3
-37, 66
16, 82
7, 89
-41, 48
-38, 10
13, 23
-40, 83
33, 16
49, 65
6, 71
-47, 24
-4, 20
-11, 9
